seq,wall_ts,mono_ts,can_id,is_extended,is_remote,is_error,is_local,direction,dlc,data_hex,interface
1934,1786725851.4810085,617522.896121689,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1935,1786725851.6317472,617523.046859356,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1936,1786725851.6593025,617523.074414856,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1937,1786725851.6604638,617523.075574564,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1938,1786725851.882988,617523.298100023,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1939,1786725851.9311206,617523.346233273,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1940,1786725851.9807537,617523.395866356,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1941,1786725852.0306926,617523.445807273,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1942,1786725852.080631,617523.495743481,854,0,0,0,0,BUS_RX,8,66150B00F0000000,can1
1943,1786725852.1329632,617523.548074898,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1944,1786725852.1340196,617523.54912769,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1945,1786725852.1853755,617523.600487856,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1946,1786725852.2307758,617523.645888106,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1947,1786725852.280693,617523.69579894,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1948,1786725852.3307471,617523.745860398,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1949,1786725852.3829443,617523.79805519,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1950,1786725852.383903,617523.799009023,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1951,1786725852.4312532,617523.846365731,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1952,1786725852.4812646,617523.896379898,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1953,1786725852.630569,617524.045679856,1023,0,0,0,0,BUS_RX,8,630F9E0000000001,can1
1954,1786725852.659346,617524.074458731,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1955,1786725852.660323,617524.075430523,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1956,1786725852.8806758,617524.295787732,1023,0,0,0,0,BUS_RX,8,630F9D0000000001,can1
1957,1786725852.930841,617524.34595594,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1958,1786725852.9809277,617524.396041982,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1959,1786725853.0308995,617524.446011648,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1960,1786725853.0808938,617524.496007148,854,0,0,0,0,BUS_RX,8,66150500F0000000,can1
1961,1786725853.1314209,617524.546532107,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1962,1786725853.1325586,617524.547664648,1023,0,0,0,0,BUS_RX,8,630F9D0000000001,can1
1963,1786725853.1813154,617524.596428732,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1964,1786725853.23129,617524.646402648,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1965,1786725853.2809362,617524.696048857,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1966,1786725853.3308282,617524.745941023,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1967,1786725853.3805985,617524.795711482,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1968,1786725853.381923,617524.79703269,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1969,1786725853.4320905,617524.847202649,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1970,1786725853.4820192,617524.897131524,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1971,1786725853.6305847,617525.045698357,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1972,1786725853.6659513,617525.081063607,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1973,1786725853.666996,617525.082102857,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1974,1786725853.8811412,617525.296257607,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1975,1786725853.931692,617525.34680369,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1976,1786725853.981117,617525.396242315,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1977,1786725854.0313463,617525.446462732,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1978,1786725854.0810454,617525.496178107,854,0,0,0,0,BUS_RX,8,66150C00F0000000,can1
1979,1786725854.1305757,617525.545687941,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1980,1786725854.133049,617525.548160357,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1981,1786725854.1809356,617525.596053857,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1982,1786725854.2304642,617525.645576191,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1983,1786725854.2813194,617525.696432399,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1984,1786725854.3305507,617525.745662732,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1985,1786725854.3845904,617525.799702816,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1986,1786725854.3858552,617525.800964691,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1987,1786725854.4304228,617525.845534316,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1988,1786725854.4804368,617525.895550024,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1989,1786725854.6306777,617526.045790149,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1990,1786725854.658746,617526.073877316,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1991,1786725854.6618311,617526.076942316,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1992,1786725854.8819723,617526.297083399,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
1993,1786725854.9324956,617526.347608566,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1994,1786725854.9904394,617526.405552024,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1995,1786725855.030578,617526.445689774,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1996,1786725855.0814285,617526.496540858,854,0,0,0,0,BUS_RX,8,67150C00F0000000,can1
1997,1786725855.130832,617526.545944941,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1998,1786725855.1319337,617526.547041191,1023,0,0,0,0,BUS_RX,8,630F9F0000000001,can1
1999,1786725855.1806092,617526.595721524,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2000,1786725855.2305381,617526.645651066,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2001,1786725855.2804065,617526.695518233,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2002,1786725855.3331964,617526.748309691,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2003,1786725855.3821335,617526.797245816,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2004,1786725855.3832145,617526.798323108,1023,0,0,0,0,BUS_RX,8,630FA00000000001,can1
2005,1786725855.4303825,617526.845495066,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2006,1786725855.4804337,617526.895545983,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2007,1786725855.6304533,617527.045565566,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
2008,1786725855.66197,617527.077081275,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2009,1786725855.663002,617527.078108816,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2010,1786725855.8804924,617527.295604566,1023,0,0,0,0,BUS_RX,8,630F9F0000000001,can1
2011,1786725855.930401,617527.345512691,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2012,1786725855.9804554,617527.395569358,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2013,1786725856.0303972,617527.445508858,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2014,1786725856.0808463,617527.495958441,854,0,0,0,0,BUS_RX,8,66150800F0000000,can1
2015,1786725856.1318038,617527.546916233,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2016,1786725856.1328022,617527.547908691,1023,0,0,0,0,BUS_RX,8,630F9F0000000001,can1
2017,1786725856.180514,617527.595626108,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2018,1786725856.2303858,617527.645497983,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2019,1786725856.285436,617527.700548608,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2020,1786725856.3305957,617527.745707775,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2021,1786725856.3833895,617527.798502567,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2022,1786725856.3844388,617527.799547358,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2023,1786725856.4305258,617527.84563315,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2024,1786725856.4803956,617527.8955089,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2025,1786725856.631013,617528.046124775,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2026,1786725856.658598,617528.073711317,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2027,1786725856.6598427,617528.074951775,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2028,1786725856.883096,617528.298208317,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2029,1786725856.9305365,617528.345649484,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2030,1786725856.9853978,617528.400510275,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2031,1786725857.0353897,617528.450503025,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2032,1786725857.0803719,617528.495483775,854,0,0,0,0,BUS_RX,8,66150D00F0000000,can1
2033,1786725857.1326869,617528.547800442,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2034,1786725857.1338263,617528.548934567,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2035,1786725857.1805785,617528.595690775,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2036,1786725857.2306151,617528.645728442,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2037,1786725857.2805512,617528.695663984,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2038,1786725857.3306124,617528.745725859,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2039,1786725857.3874538,617528.802564775,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2040,1786725857.3884106,617528.803516984,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2041,1786725857.430558,617528.845671609,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2042,1786725857.4803634,617528.895475359,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2043,1786725857.6304207,617529.045533817,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
2044,1786725857.6595464,617529.074659234,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2045,1786725857.6606665,617529.075775567,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2046,1786725857.8835967,617529.298708401,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2047,1786725857.9321642,617529.347277067,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2048,1786725857.9804716,617529.395584734,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2049,1786725858.030298,617529.445410567,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2050,1786725858.087882,617529.502993609,854,0,0,0,0,BUS_RX,8,66150E00F0000000,can1
2051,1786725858.1314132,617529.546525942,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2052,1786725858.1324708,617529.547576776,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
2053,1786725858.180438,617529.595550776,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2054,1786725858.230832,617529.645944942,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2055,1786725858.281811,617529.696936442,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2056,1786725858.3305202,617529.745632901,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2057,1786725858.3812892,617529.796401734,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2058,1786725858.382525,617529.797631026,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
2059,1786725858.4316108,617529.846724651,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2060,1786725858.480581,617529.895692276,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2061,1786725858.630391,617530.045512609,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
2062,1786725858.6594737,617530.074587943,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2063,1786725858.660563,617530.075668901,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2064,1786725858.8806899,617530.295802818,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
2065,1786725858.9311278,617530.346240484,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2066,1786725858.9810429,617530.396160859,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2067,1786725859.0303488,617530.445460776,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2068,1786725859.083716,617530.498829401,854,0,0,0,0,BUS_RX,8,66150A00F0000000,can1
2069,1786725859.130815,617530.545927901,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2070,1786725859.1321697,617530.547276901,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2071,1786725859.180451,617530.595563068,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2072,1786725859.230338,617530.645451526,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2073,1786725859.2805,617530.695612318,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2074,1786725859.3302734,617530.745387068,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2075,1786725859.3843098,617530.799420735,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2076,1786725859.3856633,617530.800771651,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2077,1786725859.4303195,617530.845431568,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2078,1786725859.4805899,617530.895702693,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2079,1786725859.6304243,617531.045536526,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2080,1786725859.6582415,617531.073354693,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2081,1786725859.6645608,617531.079670401,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2082,1786725859.8804314,617531.295544902,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
2083,1786725859.93536,617531.35047361,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2084,1786725859.9802845,617531.395396652,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2085,1786725860.033738,617531.448847443,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2086,1786725860.0805128,617531.495625402,854,0,0,0,0,BUS_RX,8,66150C00F0000000,can1
2087,1786725860.1304011,617531.545516027,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2088,1786725860.1328633,617531.547971152,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2089,1786725860.1855588,617531.60067136,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2090,1786725860.2303624,617531.645475943,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2091,1786725860.2803686,617531.69548211,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2092,1786725860.3304589,617531.745571693,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2093,1786725860.3821976,617531.797309235,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2094,1786725860.3831193,617531.798225277,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2095,1786725860.431319,617531.846431152,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2096,1786725860.481681,617531.896792944,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2097,1786725860.6306376,617532.045756985,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2098,1786725860.65874,617532.073853027,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2099,1786725860.6597197,617532.074825735,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2100,1786725860.8802438,617532.295353527,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2101,1786725860.9352891,617532.35040136,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2102,1786725860.980437,617532.395548319,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2103,1786725861.0302355,617532.445348402,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2104,1786725861.0824041,617532.49751411,854,0,0,0,0,BUS_RX,8,66150C00F0000000,can1
2105,1786725861.1301794,617532.545292527,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2106,1786725861.131202,617532.546308111,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2107,1786725861.1802413,617532.595353152,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2108,1786725861.2304287,617532.645540611,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2109,1786725861.2803214,617532.695433236,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2110,1786725861.3325398,617532.747654027,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2111,1786725861.381167,617532.796278319,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2112,1786725861.382512,617532.797620194,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
2113,1786725861.4303527,617532.845465027,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2114,1786725861.4800916,617532.895203944,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2115,1786725861.6301382,617533.045250444,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2116,1786725861.6580703,617533.073182277,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2117,1786725861.659156,617533.074262486,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2118,1786725861.8804133,617533.295525861,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
2119,1786725861.9302325,617533.345361403,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2120,1786725861.9802558,617533.395368819,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2121,1786725862.030811,617533.445923569,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2122,1786725862.0802515,617533.495364153,854,0,0,0,0,BUS_RX,8,66150F00F0000000,can1
2123,1786725862.1332505,617533.548363153,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2124,1786725862.1343868,617533.549495319,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2125,1786725862.1803968,617533.595510236,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2126,1786725862.2302923,617533.645406153,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2127,1786725862.2801075,617533.695218486,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2128,1786725862.3301122,617533.745224069,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2129,1786725862.3818898,617533.797002903,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2130,1786725862.3830295,617533.798136903,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2131,1786725862.4300997,617533.845211444,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2132,1786725862.4803708,617533.895483444,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2133,1786725862.6300778,617534.045190861,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
2134,1786725862.6588285,617534.07394057,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2135,1786725862.6598523,617534.074959861,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2136,1786725862.8801441,617534.295256278,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2137,1786725862.9300687,617534.345180778,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2138,1786725862.980116,617534.395228153,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2139,1786725863.0301082,617534.445219778,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2140,1786725863.0804036,617534.495516403,854,0,0,0,0,BUS_RX,8,66150B00F0000000,can1
2141,1786725863.1311574,617534.546269736,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2142,1786725863.132238,617534.547345778,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
2143,1786725863.1801703,617534.595283111,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2144,1786725863.2301457,617534.645258445,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2145,1786725863.2847846,617534.699896987,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2146,1786725863.3301685,617534.745280862,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2147,1786725863.3802025,617534.795313695,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2148,1786725863.3857195,617534.800827195,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
2149,1786725863.4300823,617534.84519432,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2150,1786725863.480146,617534.89525832,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2151,1786725863.631499,617535.046611362,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2152,1786725863.6591241,617535.074236487,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2153,1786725863.660267,617535.07537432,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2154,1786725863.8815696,617535.296682112,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
2155,1786725863.930099,617535.345210904,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2156,1786725863.9801261,617535.395240612,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2157,1786725864.0300817,617535.445194279,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2158,1786725864.0800612,617535.495174154,854,0,0,0,0,BUS_RX,8,67150900F0000000,can1
2159,1786725864.133009,617535.548120862,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2160,1786725864.1341524,617535.549258279,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2161,1786725864.180098,617535.59520982,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2162,1786725864.2301383,617535.645251737,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2163,1786725864.2859707,617535.701080195,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2164,1786725864.3312767,617535.746389195,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2165,1786725864.3850162,617535.80012907,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2166,1786725864.3860762,617535.801183195,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2167,1786725864.4304602,617535.845566237,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2168,1786725864.4851499,617535.900262404,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2169,1786725864.6303482,617536.045480529,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2170,1786725864.6579084,617536.073022987,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2171,1786725864.6594727,617536.074582196,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2172,1786725864.8801622,617536.295275029,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2173,1786725864.9302359,617536.345348612,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2174,1786725864.9853177,617536.400430362,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2175,1786725865.0362194,617536.451331612,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2176,1786725865.0800347,617536.495148029,854,0,0,0,0,BUS_RX,8,66150E00F0000000,can1
2177,1786725865.13128,617536.546394321,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2178,1786725865.132557,617536.547664446,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
2179,1786725865.1806183,617536.595730362,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2180,1786725865.2302783,617536.645391612,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2181,1786725865.2799928,617536.695105446,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2182,1786725865.3319473,617536.747060654,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2183,1786725865.3852909,617536.800402654,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2184,1786725865.3863626,617536.801470904,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2185,1786725865.4299645,617536.845075946,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2186,1786725865.4799998,617536.895112321,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2187,1786725865.6301594,617537.045271904,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
2188,1786725865.657556,617537.072668238,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2189,1786725865.6585476,617537.073654946,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2190,1786725865.8812408,617537.296352321,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2191,1786725865.930021,617537.345132904,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2192,1786725865.9801023,617537.395215113,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2193,1786725866.0299637,617537.445075738,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2194,1786725866.0890079,617537.504120113,854,0,0,0,0,BUS_RX,8,66150D00F0000000,can1
2195,1786725866.1318986,617537.547011946,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2196,1786725866.1334574,617537.548565863,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
2197,1786725866.1816387,617537.596751238,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2198,1786725866.2302146,617537.645327155,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
2199,1786725866.28015,617537.695263321,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2200,1786725866.330512,617537.745623155,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
2201,1786725866.3831334,617537.79824403,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
2202,1786725866.3841898,617537.799295071,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2203,1786725866.4301693,617537.84528378,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
2204,1786725866.4800146,617537.895127446,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
2205,1786725866.6303024,617538.045416321,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
2206,1786725866.6592386,617538.074350571,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
2207,1786725866.660195,617538.07530178,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
2208,1786725866.8813343,617538.296446572,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2209,1786725866.9324164,617538.347527905,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
2210,1786725866.9840472,617538.399160863,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
2211,1786725867.03021,617538.445322655,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
2212,1786725867.0810368,617538.496149572,854,0,0,0,0,BUS_RX,8,66150F00F0000000,can1
2213,1786725867.1334052,617538.548517863,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
2214,1786725867.1347382,617538.549846363,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
2215,1786725867.185432,617538.600544363,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
2216,1786725867.2327168,617538.647829238,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
